Date,Name,Tweets
8 feb.,gema,"@gemaigual  lo que han hecho el proyecto del #metrotus, ¿van en coche siempre, verdad? "
8 feb.,Mesas de Movilidad,El Ayuntamiento de #Santander @SDR_apiedecalle se preocupa de las multas en el #MetroTus #MetroTUSpostureo. #MetroTUSderroche y no se ven policías para sancionar el aparcamiento habitual encima de las aceras @gemaigual  a pesar de las señalespic.twitter.com/BIo5blhDwz
8 feb.,Capital del Pijerío,Otra movida del #MetroTUS... Pero tranquilos que rectificar no van a rectificar. https://twitter.com/dmontanes/status/961540109781913600 …
8 feb.,Mesas de Movilidad,"Interesante artículo en el @eldiarioescan , desde las @movilidad_cant  lo tenemos claro ¡Verdad alcaldesa @gemaigual !  El #MetroTus está siendo un mal experimento y sin un Planteamiento global de #MovilidadSostenible para #Santander http://www.eldiario.es/norte/cantabria/primerapagina/aparcar-va-acabar_6_737786221.html …pic.twitter.com/A0LEVerNpV"
Date,Name,Tweets
9 feb.,Chus Pelayo,"En vez de tirar dinero podían haber comprado más buses para reforzar líneas y mejorar frecuencias, contratar conductores. NO este caos y destrozo de ciudad con mas carriles, más marquesinas, obras absurdas  #MetroTus @gemaigual"
9 feb.,Pablo Cantabria,Experiencias en el #MetroTus : antes se podía ir de la parada de Casimiro Sainz al Palacio de Exposiciones en varias líneas y solo 2 paradas. Ahora ningún bus va de Casimiro Sainz por el túnel y la parada del Palacio de Exposiciones la han eliminado. Gracias @gemaigual
9 feb.,eldiariocantabria,SANTANDRE | El @prcsantander exige a Igual que “arregle el caos que ha generado con el #MetroTUS” http://www.eldiariocantabria.es/articulo/cantabria/prc-exige-igual-arregle-caos-ha-generado-metro-tus/20180209211839040630.html …
9 feb.,El Faradio,"Durante los 2 primeros meses de #MetroTUS , el Ayto tenía previsto que los agentes de Policía y de Movilidad ayudaran a los taxistas a adaptarse a las normas. Primera semana, 2 multas http://www.elfaradio.com/2018/02/09/los-taxistas-multados-siguieron-las-indicaciones-de-uso-del-metro-tus-del-ayuntamiento/ …"
9 feb.,Mesas de Movilidad,Recogida de firmas en contra de los horarios #MetroTus @gemaigualpic.twitter.com/BSYvpqHKvk
9 feb.,Mesas de Movilidad,El ambiente está caldeado en Peñacastillo linea 3 con el #MetroTus @gemaigualpic.twitter.com/jXS3aDWxBj
9 feb.,Mesas de Movilidad,"Miembros de la @movilidad_cant acudirán a la reunión de hoy  viernes, 9 de febrero -18.30 horas en las antiguas Escuelas de Peñacastillo- para escuchar a los vecinos en relación a los perjuicios que se está ocasionando a los usuarios de la línea 3 #MetroTus #MovilidadSosteniblepic.twitter.com/p32bG78H6I"
Date,Name,Tweets
10 feb.,Anonymous,".¿Cómo lleváis el #MetroTus de Santander chavalu@s?  

El MetroTUS de #NewYork MOLA pic.twitter.com/B1q8buteOL"
10 feb.,Mr.Parker.,Para la gente de #Santander y #MetroTUS https://www.change.org/p/ayuntamiento-de-santander-me-han-quitado-la-parada-del-bus-con-la-introducci%C3%B3n-del-metrotus-y-a-ti-b467c8b0-846a-4e41-895e-2b41cf4f2bc9?recruiter=167786819&utm_source=share_petition&utm_medium=facebook&utm_campaign=autopublish&utm_term=autopublish&utm_content=ex58%3Acontrol …
10 feb.,El Faradio,"Durante los 2 primeros meses de #MetroTUS , el Ayto tenía previsto que los agentes de Policía y de Movilidad ayudaran a los taxistas a adaptarse a las normas. Primera semana, 2 multas http://www.elfaradio.com/2018/02/09/los-taxistas-multados-siguieron-las-indicaciones-de-uso-del-metro-tus-del-ayuntamiento/ …"
10 feb.,eldiariocantabria,Más de 200 personas reclaman que los autobuses municipales vuelvan a su horario y trayecto original |@movilidad_cant #MetroTUS http://www.eldiariocantabria.es/articulo/cantabria/mas-200-personas-reclaman-autobuses-vuelvan-horario-trayecto-original/20180210132553040641.html …
10 feb.,Rosa F. Lastra,"Solución a la chapuza del #MetroTus
en #Santander
Firma!
https://www.change.org/p/ayuntamiento-de-santander-me-han-quitado-la-parada-del-bus-con-la-introducci%C3%B3n-del-metrotus-y-a-ti-b467c8b0-846a-4e41-895e-2b41cf4f2bc9?recruiter=552176579&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_twitter_responsive …"
10 feb.,Gema R. Quintana,"Esto es el “plano esquemático” de la nueva red de transporte público en Santander: el #MetroTUS 
Da vergüenza ajena pensar que alguna mente científica de @unican haya diseñado esto. En el Máster de secundaria habríamos suspendido los mapas conceptuales presentando algo como esto"
Date,Name,Tweets
11 feb.,El Faradio,"Durante los 2 primeros meses de #MetroTUS , el Ayto tenía previsto que los agentes de Policía y de Movilidad ayudaran a los taxistas a adaptarse a las normas. Primera semana, 2 multas http://www.elfaradio.com/2018/02/09/los-taxistas-multados-siguieron-las-indicaciones-de-uso-del-metro-tus-del-ayuntamiento/ …"
11 feb.,Ana,Y hoy en mi viaje del bus. Conductores enfadados por tener q cobrar. Por el stress de cumplir horarios. Diez dias y esto no mejora. #MetroTUS
11 feb.,Mesas de Movilidad,La realidad: no hay un proyecto global de #MovilidadSostenible para #Santander #MetroTus como ejemplo. Como decía Noam Chomsky las estrategias de la manipulacion http://www.eldiariomontanes.es/santander/movilidad-transforma-santander-20180211191238-nt.html …pic.twitter.com/49JFt6SoDA
Date,Name,Tweets
12 feb.,Mad Marx,"@MonorailStd uno de los puntos clave del #MetroTUS son, sin duda, esas mastodónticos intercambiadores que en los días de lluvia y viento, muy escasos en Santander como sabéis, sirven de improvisadas duchas. @gemaigual pensando en el ahorro de agua."
12 feb.,UP Cantabria,. @gemaigual  ¿ a quién beneficia tu #MetroTUS ? https://twitter.com/pcecantabria/status/963135066007359492 …
12 feb.,Anonymous,"Más
Acabo de coger el bus en Santander por primera vez desde la implantación del #MetroTUS. Qué locura para ubicarme, pavo. Mi opinión: pic.twitter.com/APOSgpZf8r"
12 feb.,PCE Cantabria,"@pcecantabria y @UJCEcantabria criticamos el despilfarro que supone el #MetroTUS de @gemaigual 
Se olvida de los barrios, centros de trabajo y la universidad 
Trasbordos innecesarios y trayectos más largos
Empobrecimiento del servicio disfrazado de renovaciónpic.twitter.com/pNldS7qzyD"
12 feb.,eldiariocantabria,SANTANDER | Ayuntamiento y asociaciones de vecinos analizarán el funcionamiento del #MetroTUS #Transporte @psoesantander @prcsantanderhttp://www.eldiariocantabria.es/articulo/cantabria/ayuntamiento-asociaciones-vecinos-analizaran-funcionamiento-metro-tus/20180212201253040746.html …
12 feb.,Anonymous,"Por ponernos pejigueros, aquí está mal hasta la dicotomía entre los dos operadores ferroviarios tradicionales; aunque sigamos llamándolos así. Y el logo de FEVE ya lleva años fuera de circulación, como la propia empresa. #MetroTUS #SDRpic.twitter.com/rAH7VlJnUt"
12 feb.,Patricia,"Qué ha pasado hoy con las líneas 1 y 2 en el centro? Siempre pasan a las 14 o 14.05, vale a veces a y 10, no pasa nada pero es que hoy quedaban 25min para que pasaran!!   #MetroTUS"
Date,Name,Tweets
13 feb.,Anonymous,"ME DESORINO CON LO DE ""ANDÉN"" JAJAJAJA #MetroTUS pic.twitter.com/G2K6LCOp1v"
13 feb.,Ana,La culpa de los usuarios que preguntan y ralentizan. #MetroTus
13 feb.,Cántabro Colérico,NO NOS OLVIDAMOS DEL #METROTUS. PERO ESTÁBAMOS ATRAPADOS EN EL INTERCAMBIADOR DE VALDECILLA Y NO HABÍA WIFI SMART
13 feb.,Smart(?) MetroTus,"#MetroTus Traquilo todo el mundo, seguro que os están escuchando y @gemaigual solucionará todos mis problemas. #JAJÁpic.twitter.com/VBbYM4kT0y"
13 feb.,Fría Aguilar,"El Ayuntamiento de Santander contratará, a través de SANTURBAN ""abrazadores"" para que no se pase frío ni soledad durante las esperas en los intercambiadores y paradas de la periferia... #MetroTUS #Metrobushttps://twitter.com/alreplicant/status/961303799406190592 …"
13 feb.,Smart(?) MetroTus,Haced como que nos estamos enterando #MetroTus pic.twitter.com/KequRPMIT1
13 feb.,Anonymous,Mis felicitaciones a @gemaigual que ha logrado exportar el #MetroTUS a Madrid. pic.twitter.com/n2L2npqkrT
13 feb.,Mad Marx,"@SMetrotus vaya, alguien más que es incapaz de ver las infinitas ventajas del nuevo y fabuloso #MetroTUS de la ilustre señora @gemaigual . ¡Saludos!"
13 feb.,Anonymous,"14:30 horas, Ayuntamiento: Línea Central (bus articulado) a media carga. Líneas 1 y 2 autobuses a rebosar. ¿Porque no utilizar los articulados para líneas de larga distancia? #MetroTUS #MetroEstafa"
13 feb.,Javier Trueba,"También nos han enseñado con la idea de que los semáforos se abrirían a su paso, pero esto no es así. Simplemente algunos semáforos se abren unos segundos antes para dar prioridad a la hora de arrancar s los buses @movilidad_cant #tussantander #MetroTUS"
13 feb.,Mesas de Movilidad,http://www.eldiariomontanes.es/santander/ayuntamiento-plantea-retroceder-20180213124106-nt.html … @gemaigual #METROTUS Acción-Reacción #MetroTus La alcaldesa @gemaigual no quiere ruido (elecciones en el 2019)
13 feb.,Mesas de Movilidad,"Acción-Reacción #MetroTus La alcaldesa @gemaigual no quiere ruido (elecciones en el 2019) y ha convocado a las asociaciones de vecinos de #Santander para escuchar sugerencias ¿Y si lo hubiera hecho antes de implantar el #MetroTus. Monte,Cueto, Peñacastillo, Primero Mayo, etc. pic.twitter.com/hoxc2moEI1"
13 feb.,COPE Cantabria,La alcaldesa de Santander @gemaigual asegura que el Equipo de Gobierno no se plantea retroceder ni en el Metro-Tus ni en la reorganización de las líneas de autobuses. Lo que si hará es llevar a cabo algunos ajustes. #MetroTUS #Santander
13 feb.,Smart(?) MetroTus,"Vamos a ir compartiendo opiniones y respuestas al exitazo del #MetroTus de @gemaigual 
¡Mantenganse antentos!"
13 feb.,Ana,Querida alcaldesa¿ También se va a reunir usted con los usuarios de San Candido?Seguro que tienen mucho que decir.#MetroTUS @gemaigual
13 feb.,JJ Ansolena,Por qué se empeñan en destrozar una ciudad tan bonita y pequeña como es #Santander? @gemaigual @idlserna @ppcantabria #MetroTUS 
13 feb.,Ana Arce,¡¡Mirar donde tenemos que esperar!! @idlserna @gemaigual @pedro_casares @eldiarioes #PP #9millonesdeeurostiradosalabasura #MetroTus #Santander #Nospuedepasarcualquiercosa @eldiarioescan @dmontanes #nosmarginaelpppic.twitter.com/87RWknrUDJ
13 feb.,Pablo Fernández,"Recuperar la conexión directa con el centro, sin transbordo, es la única solución. A ello se debe el alto número de reclamaciones @dmontanes #MetroTUS #Santanderpic.twitter.com/gABCrH71Ge"
13 feb.,Francisco Díez,Dicen los terrícolas #santanderinos que es más rápido y rentable tomar un taxi-tus. Comenzamos ya a entender el idioma local. Próximo #MetroTus en 15 minutos... Llevamos 27 en #Monte
13 feb.,MarduK,Qué vuelvan a poner la línea 17 para que llegue a las estaciones porfavor. #MetroTUS
13 feb.,Francisco Díez,"Ya cuando el mapa del #MetroTus se traduce automáticamente al ruso ambos extraterrestres deciden abandonar #Santander a toda velocidad, aunque tuvieron que aparcar el OVNI muy lejos del centropic.twitter.com/z8nHAXSMQP"
13 feb.,Francisco Díez,Al llegar al intercambiador de Valdecilla y ver el mapa del #MetroTus los dos extraterrestres llegan a la conclusión de que la Civilización Santanderina es muy avanzada... Más que la suya! pic.twitter.com/FcuiM23WMA
13 feb.,Francisco Díez,"En el #DíaMundialdelaRadio me molaría hacer otra Guerra de los mundos, pero en #Cantabria y que no vengan a invadirnos sino a subir al #MetroTUS  pic.twitter.com/v1swB5tUfT"
Date,Name,Tweets
14 feb.,El Faradio,La asociación de vecinos de Cueto denuncia que el #MetroTus genera desplazamientos más lentos y que crear ahora grupos de trabajo cuando los propios usuarios aún no han puesto en común sus quejas no tiene sentido http://www.elfaradio.com/2018/02/14/el-ayuntamiento-despacho-las-dudas-de-los-vecinos-de-cueto-sobre-el-metrotus-con-una-visita-al-centro-de-control/ …
14 feb.,Áxaven TDPZ,"- ¿Y qué pasará con los descerebrados?

+ ¡Los contrataremos como empleados!

#MetroTUS pic.twitter.com/3OHZXtaQ3v"
14 feb.,Mad Marx,Un proyecto de siete millones de euros y a nadie se le había ocurrido hasta ahora. Parece que el guión del #MetroTUS lo hubiesen escrito los Monty Python. https://twitter.com/SER_Cantabria/status/963674182285438981 …
14 feb.,Mad Marx,"Es obvio que cualquier tipo de cambio, absolutamente cualquiera, no siempre complace a todos, pero el hecho de que NADIE esté conforme con el despropósito del #MetroTUS debería hacer que la señora @gemaigual le diese como mínimo un par de vueltas."
14 feb.,PSOE Santander,"¡Te escuchamos! Queremos conocer tus ideas, quejas y sugerencias sobre el #metroTUS en #Santander

Te esperamos mañana, a las 18h, en la sede del PSOE en la calle Bonifaz. ¡Ven, tu opinión nos importa!pic.twitter.com/0WTF0A5EdS"
14 feb.,Anonymous,"Y bien?? #metroTUS @gemaigual 
Incidencias, quejas, polémicas, los intercambiadores un desastre, trasbordos absurdos que con las lineas anteriores eran innecedarios, barrios incomunicados o malcomunicados, el centro con mas tráfico.. poco más que añadir, Santander no te reconozcopic.twitter.com/37SJ7Mg7j8"
14 feb.,peich,@gemaigual #MetroTUS  VERGONZOSO y no se ponen ni colorados
14 feb.,Partido Absentista,El #MetroTus de Santander.
14 feb.,Anonymous,"El Ayuntamiento de Santander de @GemaIgual, siempre de espaldas a nuestra propia realidad, descubre ahora que en Cantabria llueve y se necesitan protecciones en los asubiaderos del 'smartísimo' #MetroTUS. #Bochornopic.twitter.com/1PWIibXx6n"
14 feb.,Francisco,"@walter_garcia_ Una vergüenza lo del #Metrotus una vergüenza y un saca cuartos, están más a chupar la pasta al ciudadano que lo rentable que va a ser. Una bazofia"
14 feb.,Smart(?) MetroTus,#MetroTUS ¿Sabéis si @gemaigual es Batman?pic.twitter.com/YQxpw1dVdT
14 feb.,Ana,Linea 3 frecuencia 15 minutos mas  tiempo de espera q ofertan 5 minutos. Total 20 minutos. Que tiempo he ganado? #MetroTus
14 feb.,WEGA,Dos semanas después de entrar en servicio se dan cuenta de que en Santander llueve y hace frío y las paradas de autobus necesitan mamparas    #MetroTUS https://twitter.com/ser_cantabria/status/963674182285438981 …
14 feb.,Agustín Ibáñez,"Todo lo relacionado con el mal llamado #MetroTUS de #Santander me parece una auténtica vergüenza. ¿Habrá responsabilidades de algún tipo, o tampoco esta vez?.https://twitter.com/SER_Cantabria/status/963674182285438981 …"
14 feb.,Pablo Fernández,"Los errores del #MetroTUS: transbordo, poca frecuencia de autobuses en la periferia, cambio de ubicación de las paradas, un carril prohibido para los coches y menos aparcamientos #Santander @dmontaneshttp://www.eldiariomontanes.es/santander/mejorado-empeorado-20180214225549-nt.html …"
14 feb.,CaraPizza,"#MetroTUS vaya cagada, cada día da + coraje la mierda d planteamiento q habéis hecho la línea #17 la habéis jodido m gustaría ver a los universitarios q sobr papel han hecho la mierda d diseño d sta absoluta mierda d servicio s d broma lo q habéis hecho sn contar cn ls ciudadanos"
14 feb.,Miguel Cot.,"Igual hay que empezar a poner el foco también en los ""expertos de la Universidad"". 
-quienes son
-cuánto han cobrado por el desastre de proyecto..
#MetroTus"
14 feb.,Santanderapiedecalle,"Los vecinos de diferentes zonas de Santander constatan que, lejos de mejorar, la implantación MetroTUS ha empeorado la situación de muchos de los barrios de la ciudad. @dmontanes #metroTUS #Santander
http://www.eldiariomontanes.es/santander/mejorado-empeorado-20180214225549-nt.html …"
Date,Name,Tweets
15 feb.,Anonymous,"¡DEJA DE INVENTAR!  La falta de información, de participación, y de todo es vuestra, como todos los problemas de la ciudad. #MetroTUS
http://www.eldiariocantabria.es/articulo/cantabria/igual-afirma-causas-retraso-metro-tus-es-desconocimiento-usuarios/20180215174612040854.amp.html?__twitter_impression=true …"
15 feb.,Santanderapiedecalle,"La alcaldesa de Santander, Gema Igual, culpa a los vecinos de Santander de los problemas del metroTUS... @DiarioCantabria
#metroTUS
http://www.eldiariocantabria.es/articulo/cantabria/igual-afirma-causas-retraso-metro-tus-es-desconocimiento-usuarios/20180215174612040854.html …"
15 feb.,JMP," Hoy nos hemos reunido con los vecinos de #Santander para escuchar de primera mano los problemas e inconvenientes que está causando el #MetroTus 
¿ No has podido venir pero quieres contarnos algo? 
Hazlo aquí con el HT #escuchamosTUSproblemashttps://twitter.com/psoesantander/status/964201746926133248 …"
15 feb.,carlos,https://twitter.com/Mongolear/status/963839466304622592 …  pues nada @GradonaMalditos tendrá que ir a el intercambiador del #metrotus
15 feb.,PSOE Santander,Es impropio de un responsable público decir lo que ha dicho hoy la Alcaldesa. A los ciudadanos no hay que enseñarles ni acostumbrarles a usar bien el #metroTUS como piensa ella. Lo que hay que hacer es escucharles e informarles ¡Es vergonzoso! pic.twitter.com/0ww5RegFyf
15 feb.,Pedro Casares,Esta tarde analizando con vecinos la implantación del #metroTUS. El PP no se ha tomado enserio ni abordar una estrategia global de movilidad ni apostar por el transporte público en #Santanderpic.twitter.com/A7fy91oFnH
15 feb.,PSOE Santander,".@pedro_casares: El #metroTUS no mejora las frecuencias, no mejora la conexión con los barrios periféricos y hoy es el día que los santanderinos tardan mucho más que hace un mes para realizar el mismo recorrido #EscuchamosTUSproblemaspic.twitter.com/pg1IOeGNn4"
15 feb.,Mesas de Movilidad,"Vecinos de Monte #MetroTus ""Que se deje la línea 18 como estaba"" ""Salir y llegar a Puertochico"" ""No tiene sentido el cambio a Valdecilla"" @gemaigual  escuchaaaaa @ConcejoAbiertoSpic.twitter.com/kuB4Gi4vXl"
15 feb.,Mesas de Movilidad,Gran número de vecinos en Monte #MetroTus @gemaigual descontentos con muchas críticas @ConcejoAbiertoS . Ambiente caliente muchas quejaspic.twitter.com/gX734Yt4CZ
15 feb.,PSOE Santander,"Encuentro informativo con los vecinos de #Santander para analizar la implementación del #metroTUS en #Santander
#EscuchamosTUSproblemaspic.twitter.com/G5Hw8EXC0M"
15 feb.,El Faradio,La asociación de vecinos de Cueto denuncia que el #MetroTus genera desplazamientos más lentos y que crear ahora grupos de trabajo cuando los propios usuarios aún no han puesto en común sus quejas no tiene sentido http://www.elfaradio.com/2018/02/14/el-ayuntamiento-despacho-las-dudas-de-los-vecinos-de-cueto-sobre-el-metrotus-con-una-visita-al-centro-de-control/ …
15 feb.,Mario Brigido,"#metroTUS un proyecto lleno de improvisaciones, que lleva ya gastados más de 7 millones en obras. pic.twitter.com/ELu2U8NdVK"
15 feb.,Mesas de Movilidad,El #Metrotus tampoco  gusta a los vecinos de Monte @gemaigual @ConcejoAbiertoS @elfaradiopic.twitter.com/S0O4cOGXjB
15 feb.,José Mario Graña,Se palpa mucho descontento en las paradas de autobús de #Santander #MetroTus pic.twitter.com/SUODkdoU70
15 feb.,José Mario Graña,Un cocido lebaniego en un lugar emblemático de #Santander #MetroTus pic.twitter.com/f8M62C35Xa
15 feb.,Smart(?) MetroTus,"Reunión de vecinos de MONTE, hoy jueves a las 19:30, para discutir, opinar y trasladar quejas sobre el #MetroTUS pic.twitter.com/rWn6OhlztY"
15 feb.,Smart(?) MetroTus,#MetroTUS  Malas personas nivel: https://twitter.com/ManuelCoboJD/status/959067321414422533 …
Date,Name,Tweets
16 feb.,Stvsantander,@gemaigual Una retirada a tiempo es una victoria. Se que reconocer el gran fallo es un fortísimo golpe para el @PPopular pero mejor que continuar con esto #MetroTUS
16 feb.,Stvsantander,¿Alguien me puede explicar en que beneficia este absurdo? @gemaigual vas a hacer ganar al PSOE SOLO TU #MetroTUS
16 feb.,Mon,"Joder adonde me han llevado las quejas del #MetroTus 
Estoy abrazando el comunismo Hulio 
No te lo perdonaré jamás, Gemma. https://twitter.com/UJCEcantabria/status/963142386950995968 …"
16 feb.,CantabriaDeCerca," @OlaCantabria quiere hacer llegar las quejas sobre el #MetroTUS al Ayuntamiento de Santander. 

Denuncia que tras la implantación del METROTUS en #Santander, la mayoría de los vecinos se han visto perjudicados en sus desplazamientos por la ciudad.

https://noalmetrotusensantander.wordpress.com pic.twitter.com/D6glVvpfyk"
16 feb.,Sr. Carabox,Recuerda aficionado del @CD_Izarra . No cojas el servicio de autobuses #MetroTUS si quieres llegar a tiempo al encuentro
16 feb.,Rosana,Ahora con el #metrotus ya tienen bastante...
16 feb.,Mesas de Movilidad,"#GamonalMetroTus Gamonal pasó de ser un barrio de Burgos a un símbolo de la lucha ciudadana ¿Os suena esta historia?, ocurrió a 160 kms de aquí y hay muchas coincidencias  con el #MetroTus @gemaigual @ConcejoAbiertoS @ArenalesAAVV #Peñacastillo #Monte #Cueto @fecav_santanderpic.twitter.com/WKvBdKVzpL"
16 feb.,Fría Aguilar,"El Consejo de Estudiantes de la Universidad de Cantabria impulsa una plataforma de protesta contra el Metro Tus y llama a la movilización. #MetroTUS Ya han conseguido cabrear a todo el mundo!

http://www.cantabria24horas.com/noticias/el-consejo-de-estudiantes-llama-a-la-movilizacin-por-el-metrotus-y-la-ldquoactitud-autoritaria-del-ayuntamientoquot/70769 …"
16 feb.,Onda Cero Cantabria," Las nuevas críticas al #MetroTUS y cómo celebra la comunidad china la entrada en el Año del Perro, protagonistas en #CantabriaenlaOnda con @jbarberos y @maria_go1http://www.ondacero.es/emisoras/cantabria/audios-podcast/cantabria-en-la-onda/cantabria-en-la-onda-16022016_201802165a86d6d10cf2af57a8fee6d3.html …"
16 feb.,Raúl Lastra,Si usaras el #MetroTus llegarías a tu destino en 3 minutos y 26 segundos pic.twitter.com/z0aVIgTBEh
16 feb.,Mon,"No des ideas al @gmpsantander 
Que le encargan un estudio a la Universidad a lo #MetroTUS y acaban gastandose un par de millones de euros para empeorar el problema.
Lo de mandar ahí en hora punta a los agentes de movilidad que ya pagamos, no te preocupes, no se les ocurrirá."
16 feb.,Delia FB,Mi opinión sobre el caos de los buses en Santander? Querer una red para una ciudad tamaño Tokio en una ciudad de provincias. Y de las escaleras mecánicas mejor no hablamos  #metroTUS #Smartcity
16 feb.,Smart(?) MetroTus,El Ayuntamiento hace oidos sordos: Las vecinas de Peñacastillo mantendrán las protestas. #MetroTUS http://www.eldiariomontanes.es/santander/penacastillo-mantendra-protestas-20180216225259-ntvo_amp.html?__twitter_impression=true …
16 feb.,Smart(?) MetroTus,-Lo que pasa es que sois unos inútiles y no sabeis coger buses.  #MetroTUS pic.twitter.com/sfEgsm8GJD
16 feb.,Beatriz,"No la entiendo, @gemaigual, ¿a qué nos habremos acostumbrado en 15 días? A pasar frío?, ¿A trasbordos innecesarios?, ¿A pagar dos billetes?...
#MetroTus #Santander @1976agus @SMetrotus @Postureo_CANT @MediasVerdesRRC @Willytrueba @cantabriartehttp://www.eldiariomontanes.es/santander/gema-igual-pequena-20180201131204-nt.html …"
16 feb.,Anonymous,"El PP de Santander sigue con su pesadilla Orwelliana. Coger 2 autobuses es igual a 1 autobús. Y si te quejas eres tonto, arcaico o negativo. #MetroTus #Santander"
16 feb.,Beatriz,"Manda huevos!! Ahora resulta que la de los 'conocimientos de magisterio', @gemaigual, llama 'ignorantes' a los que pagamos su ocurrencia #MetroTUS
#Santander @MediasVerdesRRC @Rino6966 @1976agus @SMetrotus
http://www.eldiariocantabria.es/articulo/cantabria/igual-afirma-causas-retraso-metro-tus-es-desconocimiento-usuarios/20180215174612040854.html&utm_source=social&utm_medium=twitter&utm_campaign=share_button … vía @eldiariocantabria.es"
16 feb.,Mimi Portu,"Pues los que según ella no nos enteramos, somos los que tenemos que pagar la factura de los 7 millones de € #MetroTus #Santander #LaGranEstafahttps://twitter.com/euroberri/status/964404548709228546 …"
16 feb.,Teiba FM," https://www.ivoox.com/23819832  #ElPrimerCafé #16Febrero 
#MetroTUS y vialidad invernal con @CCOOCantabria 
Planes hidráulicos con @ugtcantabria 
#actualidad #política #sindical en #Santander y #Cantabria pic.twitter.com/3UwBaUMZYo"
16 feb.,PSOE Santander,.@fergodani en la tertulia de @elfaradio: “Creemos que antes de invertir 7 millones en un carril de #metroTUS hubiera sido mejor tener más conductores y autobuses para mejorar frecuencias” @ArcoFMCantabria 
16 feb.,Raquel Pascual Antón,Después de 15 días con el #MetroTUS en #Santander sigue/aumenta la desinformación y el descontento. ¿Es mucho pedir que los conductores conozcan su ruta? #TUS
16 feb.,Smart(?) MetroTus,"Pues la alcaldesa @gemaigual echa la culpa a los vecinos por el fracaso del #MetroTUS 
Tiene la cara de hormigón armao.  http://www.eldiariocantabria.es/articulo/cantabria/igual-afirma-causas-retraso-metro-tus-es-desconocimiento-usuarios/20180215174612040854.amp.html?__twitter_impression=true …"
16 feb.,Anonymous,"A ver si atendéis. Que dice Equal Gem que si esto no funciona del todo bien es PORQUE NO PONÉIS DE VUESTRA PARTE, COJONES. HOSTIA YA. http://www.eldiariocantabria.es/articulo/cantabria/igual-afirma-causas-retraso-metro-tus-es-desconocimiento-usuarios/20180215174612040854.html … #MetroTUS #SDR #Santander pic.twitter.com/ecAn3HQOBU"
Date,Name,Tweets
17 feb.,Pepulegu,"#MetroTus Consejo vital: si algo funciona no lo toques. El TUS no era una maravilla pero funcionaba, ahora parece que la única salida es echarle la culpa a otro pic.twitter.com/UXQvuJnutC"
17 feb.,Alberto Sanchez,Gema Same estaría orgullosa de la maravillosa iluminación LED que adorna Barcelona. #fullHD #4K #calidaddeimagen #metroTUS pic.twitter.com/NfzEtwISzV
17 feb.,Oscar,"No es mucho pedir q en el desarrollo del PMUS, participen más empresas q @GIST_UNICAN y ACProyectos, al menos la participación y el criterio de otros técnicos enriqueceria el proyecto, por no hablar de la ética en el gasto de dinero público. @gemaigual @movilidad_cant #MetroTUS"
17 feb.,Sr. Carabox,coge alguna escalera mecánica..... #Santander #SmartCity #MetroTUS
17 feb.,CiberIsthar,"#MetroTUS #Santander @gemaigual me puedes explicar cómo llego a mi casa en los osos desde el centro sin tener que coger dos buses, esperar 40 minutos al 6 y mojarme como si fuera andando??? pic.twitter.com/x36ignk10p"
17 feb.,Mesas de Movilidad,"¿Los vecinos no te han hablado de #MetroTus @gemaigual o únicamente estabas rodeada de tu corte de adeptos? No te preocupes, lo harán @fecav_santander @ConcejoAbiertoS @CEUCunican"
17 feb.,Pablo Cantabria,"Señora @gemaigual creo que el #MetroTus va a ser su final político. La gente mayor está muy enfadada, en poco más de un año hay elecciones y creo que usted sabe bien en que franjas de edad tiene a la mayoría de votantes. Siga así que está apunto de conseguirlo."
17 feb.,Smart(?) MetroTus,"""Queremos la Línea 6"".

Las vecinas de Monte exigen soluciones. #MetroTUS pic.twitter.com/sRyXuEgd4I"
17 feb.,Miguel de la Sierra,Es evidente que @gemaigual nunca usa el autobús en #Santander Es casi imposible llegar a los barrios. Qué vergüenza el #MetroTUS
17 feb.,Emmanuel Gimeno,No somos números por @pgomeznadal #cueto #monte #barrios contra el #metrotus #bus #tus o como queráis llamarlohttp://m.eldiario.es/norte/cantabria/ultima-hora/numeros_0_741225906.html …
17 feb.,David R. Santayana,Es necesario articular una respuesta ante el Ayuntamiento y convocar movilizaciones conjuntamente #MetroTUS pic.twitter.com/3mUEZCuHzi
17 feb.,RobeTuTo,#metrotus ? No se puede hacer proyectos que en vez de ilusionar a los ciudadanos dejan sensacion de retroceso pic.twitter.com/KbSgg75zMB
17 feb.,Oscar,En algunas no hay ni marquesinas. Como las de los interurbanos en San Fernando o Valdecilla Sur. #MetroTUS @gemaigual @EvaDiazTezanos @movilidad_cant
17 feb.,Oscar,"¿Cuantos contratos más se merece el dpto de Ibeas? Vendeis un estudio de la Universidad cuando la fuente de conocimiento es sólo un dpto de la misma, q además se basa en un modelo de encuestas para emular un sistema real, ni se aproxima. @gemaigual @movilidad_cant #MetroTUS"
17 feb.,gema,Mejor en #metrotaxi que en el #MetroTUS 
Date,Name,Tweets
18 feb.,Raúl Lastra,De ideólogo del #MetroTUS !!
18 feb.,Bertinguer,Luego dicen que los exagerados son los vascos. Llámarle a esto metro causa carcajadas a los foráneos . https://es.m.wikipedia.org/wiki/Metro_(sistema_de_transporte)?wprov=sfti1 … #metroTUS
